subj_code;condition;scale_orient;dv_query;instr_tests;age;gender;tech_issues;rating_rec;explanation;Correct explanation ;Unclear explanation ;explanation focusing on perspective of patient;Inferred absence because of low feature base rate;Inferred absence of latent feature due to visibility;Inferred absence of latent feature for any reason
vVpd6M9cB15u;4;narrow_right;satisfaction_would;2;61;2: female;NA;-3;Because the patient already has abnormal Gludon blood levels it can probably be determined that they have Mut-Bic2 as it always causes abnormal Gludon blood levels;;1;;;;
ZHGDn3zivbAf;4;narrow_right;satisfaction_would;1;30;2: female;NA;3;There is a higher probable chance of it being mut-Bic2 as there are gludon blood levels. No evidence to confirm abnormal lian so less likely to have Mut-taw4.;;1;;;;
s1PfYrlWGqW8;4;narrow_right;satisfaction_would;1;68;2: female;none;-5;it is better to have one abnormality than two;;;1;;;
QUjlmWDlJZAo;4;narrow_right;satisfaction_would;1;63;2: female;NA;0;If both mutations occur with equal frequency among the population, it is impossible to tell (in the absence of lian readings) which of the mutations they have.;1;;;;;
bnWwamTrrmjH;4;narrow_right;satisfaction_would;1;55;1: male;none noticed;0;they both reduce a persons life expectancy and they are equally likely to occur in a person.;1;;;;;
KuG2yvUTg4eQ;4;narrow_right;satisfaction_would;1;22;1: male; No;0;Well because we don't know the Lian results, for me, intuitively the probability for the patient to have either is 50%.;1;;;;;
9XHPEIbIzYcq;4;narrow_right;satisfaction_would;1;34;1: male;None. Thank you;0;Both mutations have gludon so if the other is not sure to be present, we should be sure the patient has one of the two;1;;;;;
M5QPXzdZlDDn;4;narrow_right;satisfaction_would;1;40;2: female;NA;-3;Because the mut-bic2 doesn't affect the lian blood levels;;;1;;;
dHLG9f2gXTfd;4;narrow_right;satisfaction_would;1;45;1: male;NA;-2;Even though both Mut-Taw4 and Mut-Bic2 are equally likely to occur in a person. In this scenario, I think percentage-wise. They both would have shown up straight away.;;;;;1;
eyNqzO87z86c;4;narrow_right;satisfaction_would;1;34;1: male;NA;0;Both are equally likely to occur, whilst one affects two blood levels and another one blood level, they are both as common as one another.;1;;;;;
zNuF22lzO5ey;4;narrow_right;satisfaction_would;1;48;1: male;n/a;0;Both mutations cause the abnormality that has been observed, and both occur within the population with equal frequency. It is impossible to conclude that one mutation is more likely than the other - both are equally possible.;1;;;;;
aa0c0mJd5Puc;4;narrow_right;satisfaction_would;1;49;1: male;NA;-5;Because the MuT-Bic2 seems less harmful than the MuT-Taw4 variant.;;;1;;;
3tlwMWcOoGHk;4;narrow_right;satisfaction_would;1;24;1: male;No errors, good study.;0;If both things are found equally within the population then it'd be spoke about as often as the other. That way either of them would be satisfying to talk about.;1;;;;;
RZbHurlBzymf;4;narrow_right;satisfaction_would;2;54;1: male;No errors;0;Both mutations are equally likely to occur in a person so there is no preference;1;;;;;
RTWgabXaiRoC;4;narrow_right;satisfaction_would;1;26;2: female;none;0;both illnesses effect Gludon levels;1;;;;;
KUiHbocwtSv7;4;narrow_right;satisfaction_would;1;54;2: female;no errors;-5;If the patient has only Mut2 then only the Gludon will be affected, not also Lian - so that would mean only one problem to address not possibly 2;;;1;;;
YFjK6H6h2LOF;4;narrow_right;satisfaction_would;1;40;1: male;NA;0;"The word ""satisfying"" is a bit ambiguous. Maybe ""plausible"" would be better. As both mutations can cause the harmful Gludon levels, they are both plausible.";1;;;;;
BIrfGzm6kRHg;4;narrow_right;satisfaction_would;2;28;2: female;NA;-3;It affects gluton levels and that's what the patient had an issue with ;;1;;;;
v43bDyXUugUa;4;narrow_right;satisfaction_would;1;52;1: male;NA;-5;"They have the mutation that Bic causes, so they must definitely have that one.
The other one is possible but not certain.";;1;;;;
B4iqKSIB8H80;4;narrow_right;satisfaction_would;1;27;2: female;NA;0;Both mutations are equally likely to occur in a person, despite the current information known.;1;;;;;
dQHe6peAekEG;4;narrow_right;satisfaction_would;1;40;2: female;NA;0;I chose this as the patient is displaying abnormal Gludon levels which is an indication of Mut-Taw4, but they have have not had their Lian bloods checked yet so it could still be an indication of  Mut-Bic2 as this also caused abnormal Gludon levels. ;1;;;;;
0GTFvn9aV0Hr;4;narrow_right;satisfaction_would;1;28;2: female;NA;0;If you tend to have one you will have the other too;;1;;;;
cUOxolCAiraB;4;narrow_right;satisfaction_would;1;28;2: female;NA;0;It doesn't seem like the patient has yet been tested for their Lian levels, so at this point we dont know which of the two mutations they have;1;;;;;
UbWbRwo13u7e;4;narrow_right;satisfaction_would;2;26;1: male;NA;-3;i just guessed to be honest;;1;;;;
QR6rFahHGBi5;4;narrow_right;satisfaction_would;1;53;2: female;NA;-2;The patient definatly had Bic 2 but as there lion levels hadnt been confirmed they could also have TAW 4 ;;1;;;;
eceoJSrfdGt1;4;narrow_right;satisfaction_would;1;28;2: female;no errors;-4;This is because we are sure the patient has abnormal gludon levels but don't know if they have abnormal lian levels.;;1;;;;
3EtZDXLaZuZQ;4;narrow_right;satisfaction_would;1;71;2: female;NA;0;We do not know whether they had gludon or lian blood levels, that is why I chose the same.;;1;;;;
fCEhV4nW3Joa;4;narrow_right;satisfaction_would;1;49;2: female;None;5;"We were advised in the initial prose that Mut-TAW4 was a combination of both Gludon and Lian abnormalities.   Mut-Bic2 was just Gludon abnormalities. 

As we have been advised that we do not know the situation regarding the Mut-Bic2 research, we have ben advised that the subject definitely has Gludon abnormalities";;1;;;;
G77QztHwrTYC;4;narrow_right;satisfaction_would;1;35;2: female;none;0;I don't think it really matters which they patient gets as both have life reducing qualities;;;1;;;
1ngC1dayFYTk;4;narrow_right;satisfaction_would;1;38;1: male;NA;0;Neither would be 'satisfying' as neither is something a person would want to have. Hence why I picked the option I did;;;1;;;
ySpeySmQKMQW;4;narrow_right;satisfaction_would;1;30;1: male;NA;0;Without knowing if the patient’s lian levels are abnormal or is equally possible that they have either mutation ;1;;;;;
N8IWHMFJZlRT;4;narrow_right;satisfaction_would;1;58;1: male;NA;0;it has already been established that the patient has abnormal levels but further tests would need to be done to establish the correct mutation;1;;;;;
Jam8m6hC2lrz;4;narrow_right;satisfaction_would;2;58;2: female;Nil;0;50% chnace of having either strain, so the fact that the person did not have the strain is not conclusive and therefore fifty per cent chnace of either ;1;;;;;
MefNTp7U8KcF;4;narrow_right;satisfaction_would;1;25;1: male;N/a;-2;I based my ration on the possibility that they have both blood deficiency ;;1;;;;
Oly8l5vh3BLl;4;narrow_right;satisfaction_would;1;31;1: male;No problem at all.;0;The patient has already been found to have abnormal Gludon blood level so there is an equal possibility to be infected or not with Lian blood level.;1;;;;;
p8oLj5d15weL;4;narrow_right;satisfaction_would;1;44;1: male;n/a;0;We know that both mutations are as likely as each other to occur in a person, so without further information, I have to presume that it could be either mutation that has caused the patient's illness. Although a study found that only 5% of patients had an abnormal lian blood level, this was a small sample size of 200 people so I don't think you can read too much into this (I believe you would need  a larger sample size and several studies to be able to draw a more informed conclusion). ;1;;;;;
PB7h8RUN8Z93;4;narrow_right;satisfaction_would;1;23;1: male;none;0;Both mutations have abnormal gludon so nothing else differentiates them;1;;;;;
uD7AoqJKOQby;4;narrow_right;satisfaction_would;1;37;1: male;NA;0;Both equally likely without a Lian level.;1;;;;;
4r9JYDy4xHnR;4;narrow_right;satisfaction_would;1;56;1: male;No issues;0;It is know they have this condition so no preference is the best solution;1;;;;;
0SdSxCNNLb6u;4;narrow_right;satisfaction_would;1;40;1: male;NA;0;If you are unaware of the levels of one of the mutations it is fair to assume the patient could have either;1;;;;;
bzLlRaRO7Uiy;4;narrow_right;satisfaction_would;1;29;2: female;No errors. However, attention checks cannot rely on memory according to Prolific's guidelines, so this could be against their Ts&Cs. :);0;If Lian levels aren't provided, we are unsure if it is Mut-Taw4 or Mut-Bic2 as both can cause increased Gludon levels;1;;;;;
qht3Da0JPrEZ;4;narrow_right;satisfaction_would;1;42;2: female;No errors noticed (but again, I'm not a scientist!);0;"I'm not a scientist! But I feel that regardless of which mutation they have, it's definitely true that the patient already has abnormal Gludon levels, so definitely (probably!) has either of the mutations. Both mutations have a similar outcome (lower life expectancy) ao it's not wrong to say they  have either because of the Gludon levels. 

I don't know enough about either mutation to decide whether there's a risk in not knowing whether its Mut-Bic2 or Mut-Taw4.";1;;;;;
9x2nrmmhcelj;4;narrow_right;satisfaction_would;2;28;1: male;None;0;The probability of having either of the mutation is 50/50 hence my rating. ;1;;;;;
qbiFkyV3XHBF;4;narrow_right;satisfaction_would;2;42;2: female;NA;5;Since Patient #53 has already been found to have abnormal Gludon blood levels, and Mut-Taw4 is known to cause abnormal Gludon levels, it aligns with the patient's condition. Mut-Taw4 is also the mutation that causes both abnormal Gludon and abnormal Lian levels;;1;;;;
TK3F3C9cilXR;4;narrow_right;satisfaction_would;1;64;2: female;No errors.;0;Until we know if the person has lian levels, there is 50/50 chance he has either.;1;;;;;
WmvPpACbL65g;4;narrow_right;satisfaction_would;1;65;1: male;Everything was ok;0;We only know the patient has raised Gludon. We don't yet know if the person has raised Lian levels. Both mutations cause raised Gludon so either could be present here.  ;1;;;;;
WFSyrjUnezAI;4;narrow_right;satisfaction_would;2;62;1: male;none;-5;We know that the Mut-Taw4 gene causes abnormal Gludon blood levels hence my answer;;1;;;;
CY6A4jt03nJM;4;narrow_right;satisfaction_would;2;38;2: female;N/A;-1;It is more likely that they do not have the Lian mutation, but still possible. ;;;;1;;
0tXwwid4sTiZ;4;narrow_right;satisfaction_would;1;65;2: female;NA;0;The data provided stated that if someone had elevated lion levels then they most likely had elevated gludon;;1;;;;
sFlH2ypPsQGp;4;narrow_right;satisfaction_would;1;28;1: male;worked well;-1;"I think it would be better if the person has Mut-Bic2 because it always causes abnormal Gludon blood levels so it would be less to be worried about if it was Mut-Bic2. 

";;;1;;;
FaFGjq8mznDB;4;narrow_right;satisfaction_would;2;39;1: male;none;0;They are both equally likely to occur in the general population and I therefore said that either would be a suitable outcome.;1;;;;;
zxdFMJf2z1cf;4;narrow_right;satisfaction_would;1;34;2: female;No issues! Thank you! =0);0;They are both terrible genetic mutations that decrease life expectancy, so I would feel the same either way. ;;;1;;;
oOX05b2HZ1xl;4;narrow_right;satisfaction_would;1;38;2: female;No errors. I guess the mutations could have been given simpler and more distinct names to make them easier to remember, but it is pretty realistic to reading about science stuff that they have weird names.;0;The person had abnormal gludon, and both mutations cause that. Both mutations are also equally likely to occur in a person. So its equally likely to be one or the other, they are both satisfying explanations for having abnormal gludon.;1;;;;;
xYLF9qr26PM7;4;narrow_right;satisfaction_would;1;32;1: male;NA;0;Without testing whether their Lian levels are affected or not, it's inconclusive to declare one particular mutation is likely occurring over another.;1;;;;;
HllPzCJ5dUuW;4;narrow_right;satisfaction_would;2;43;1: male;NA;0;They're both equally likely to occur;1;;;;;
X2amm2Me8gmZ;4;narrow_right;satisfaction_would;1;43;2: female;NA;0;Both conditions can cause the Gludon increase so they could have either condition. both are equally likely in the population;1;;;;;
FCH6khvAIDjb;4;narrow_right;satisfaction_would;1;48;1: male;N/A;3;Based on the information provided, the most satisfying explanation for the physiological condition of Patient #53 would be the Mut-Taw4 mutation. This mutation causes both abnormal Gludon and abnormal Lian blood levels, which aligns with the patient's already confirmed abnormal Gludon blood levels. By having the Mut-Taw4 mutation, it would explain the presence of both abnormalities in the patient's blood levels, whereas the Mut-Bic2 mutation only causes abnormal Gludon levels;;1;;;;
IHqpROaOn6LU;4;narrow_right;satisfaction_would;1;58;2: female;NA;0;Having both these forms would make it easier for the practitioner to work on.;;1;;;;
BWjamo8mtEES;4;narrow_right;satisfaction_would;2;62;1: male;NA;-4;As only 5% of participants have both it is most likely that this participant only has the one;;;;1;;
zESVnEXdAKuL;4;narrow_right;satisfaction_would;1;35;1: male;NA;-5;He already has problem with glodon blood level, the other one may causes problem of his lien blood level.;;;;;;
V9nT9K0nfeAn;4;narrow_right;satisfaction_would;1;53;1: male;NA;0;Both mutations cause abnormal Gludon level, and both mutation are equally likely to occur. ;1;;;;;
ZkNZoASfx9qe;4;narrow_right;satisfaction_would;2;31;1: male;n/a;0;the two mutations are equally likely to occur, without knowing if Lian is present the subject has a 50% chance to have one mutation and 50% chance to have the other. ;1;;;;;
KfW02PDxBFoZ;4;narrow_right;satisfaction_would;1;52;2: female;n/a;0;I chose the rating because based on the information provided about both genes, of the possibility of the person/patient having both gene mutations at the same time is equally likely.;;1;;;;
wyITRj8xLaZE;4;narrow_right;satisfaction_would;1;58;1: male;Everything was fine.;0;I just rate according to information I learned about  Mut-Taw4 and Mut-Bic2.;;1;;;;
o2EuwANriTik;4;narrow_right;satisfaction_would;2;44;2: female;NA;5;"Mut-Taw4 is the mutation that causes both abnormal Gludon and abnormal Lian levels. Although we don't know yet whether Patient #53 has abnormal Lian blood levels, the presence of abnormal Gludon levels suggests that Mut-Taw4 is the most likely explanation for the patient's physiological condition.

";;1;;;;
q6VMsJCsfrAz;4;narrow_right;satisfaction_would;1;40;2: female;None noted while taking the survey.;0;It cannot be confirmed which mutation patient 53 has until the results of the Lian Blood levels are available.;1;;;;;
C2Z59lNPN0I9;4;narrow_right;satisfaction_would;2;58;1: male;NA;0;Both mutations are equally likely;1;;;;;
7kkEgzx2qxja;4;narrow_right;satisfaction_would;1;48;1: male;No errors ;0;The common characteristics is displayed and further test is need to understand if abnormal lion is also presented. ;1;;;;;
PLk9uczaofuU;4;narrow_right;satisfaction_would;1;50;2: female;NA;0;Umm;;1;;;;
hD2yXs7tR9tC;4;narrow_right;satisfaction_would;1;52;2: female;NA;0;Because both are abnormal gludon anyway;1;;;;;
7kQSzC3Lrszt;4;narrow_right;satisfaction_would;1;22;2: female;NA;-5;Both abnormal Gludon and Lian blood levels can reduce one's lifespan so it's more beneficial to have GluMic2, which only affects Gludon levels than GluTaw4 which affects both Gludon and Lian levels.;;;1;;;
5BL1jHT6X0wo;4;narrow_right;satisfaction_would;1;28;2: female;NA;0;As they are both equally prevalent in the population it may be an equal chance;1;;;;;
woORLPzV1wuj;4;narrow_right;satisfaction_would;1;34;1: male;none;2;i chose the rating because there is a possibility that the patient will also have Mut-Taw4;;1;;;;
7IkFZXStdZgL;4;narrow_right;satisfaction_would;2;54;2: female;NA;-5;Because surely its worse to have both than just one?;;;1;;;
Y6RWbgQDZLVw;4;narrow_right;satisfaction_would;1;44;2: female;none;-4;because the one only has different levels for one and not levels for both;;;1;;;
tJ3I3fdkj6wH;4;narrow_right;satisfaction_would;1;28;2: female;NA;0;Both mutations result in Gludon changes so can't rule either out;1;;;;;
c2BhlP2wD3g8;4;narrow_right;satisfaction_would;2;32;1: male;NA;0;Until the test is fully done it will always be a toss of a coin.;1;;;;;
olL5FGECck4b;4;narrow_right;satisfaction_would;1;43;2: female;NA;0;Both equally likely as they can occur in both conditions;1;;;;;
4ojFrCa19wNt;4;narrow_right;satisfaction_would;1;35;1: male;NA;0;Well we don't know because will Lian maybe in Mu Tat without testing we don't know which one the person has ;1;;;;;
bZp7P0UpA5sj;4;narrow_right;satisfaction_would;2;52;1: male;NA;0;The probability of him having Mut-Bic2 (with Gludon being present) and Mut-Taw4 (also Gluden, as well as Lian) is the same.;1;;;;;
xxoysMIBhSbW;4;narrow_right;satisfaction_would;1;59;2: female;none;0;Either mutation is tied to reduced life expectancy.  Given that information, it is impossible to say one is better than the other.;;;1;;;
6S6YJnB4jXy9;4;narrow_right;satisfaction_would;1;30;2: female;NA;-2;Mut-Bic 2causes abnormal Gludon blood levels ;;1;;;;
9653Pc2v86AX;4;narrow_right;satisfaction_would;1;64;2: female;none;0;Not enough information to say further;1;;;;;
v0cOHcfUXVHV;4;narrow_right;satisfaction_would;1;52;1: male;none;0;If the test was abnormal levels but neither mut-taw4 or mut-bic2 had been tested separately then either of those could be the cause;;1;;;;
ICLnMdUfaw7u;4;narrow_right;satisfaction_would;1;26;2: female;no errors;0;Equally likely as we don't know the Lian blood levels yet;1;;;;;
Hdwup9kVE6kE;4;narrow_right;satisfaction_would;2;28;1: male;NA;0;If both of these mutations are equally prevalent and cause the noted gene then there is equal chance it could be either;1;;;;;
icAYk4600rGR;4;narrow_right;satisfaction_would;1;51;2: female;none;0;We have only measured the level of the Gludon which is affected by both mutations so cannot know which the person has yet.  Both occur equally in the population so it could be either.;1;;;;;
ZluTsLOt39QK;4;narrow_right;satisfaction_would;1;36;2: female;NA;0;Both the TAW4 and BIC2 cause abnormal Gludon levels so until we test the Lian levels, it could be either one.;1;;;;;
d6fBMAMaWMmt;4;narrow_right;satisfaction_would;1;32;2: female;NA;-3;Since that gene alters only that blood charachteristic it seemed safer to go with;;1;;;;
Ooea5KHyvEbK;4;narrow_right;satisfaction_would;1;47;1: male;No errors;0;Because we dont know the full information of this patient in my mind it is impossible to tell which mutation it is. ;1;;;;;
ZoHgKXwUWF3n;4;narrow_right;satisfaction_would;1;32;2: female;NA;0;Both equally possible;1;;;;;
nZgtArVSRKkx;4;narrow_right;satisfaction_would;1;33;2: female;NA;0;There is an equal change that he could have either Mut-taw4 or Mut-bic2 as there is an equal chance of someone having these. As they have not yet found out if the patient has high levels of lian in his blood sp there is no way to say which issue he has with his blood. This is why I have put them in the middle as we already know he has high gludon levels. ;1;;;;;
4MXF0iWVkrn8;4;narrow_right;satisfaction_would;2;52;2: female;NA;0;If both mutations are equally likely to be found occurring in the sample of a population, it seems likely there is a 50/50 chance for any individual to have the mutation.;1;;;;;
CAnx7MZftJ6S;4;narrow_right;satisfaction_would;1;21;2: female;none;1;it is equally likely that the person will have either mutation. however it would be more satisfying if they only had mut-bic as this would mean they have regular lima levels.;1;;1;;;
